,Country,Year,pesticides_usage,Unit
2559,Niger,2010,11.49,tonnes
2560,Niger,2011,10.59,tonnes
2561,Niger,2012,21.37,tonnes
2562,Niger,2013,21.37,tonnes
2563,North Macedonia,1992,970.0,tonnes
2564,North Macedonia,1993,659.0,tonnes
2565,North Macedonia,1994,540.0,tonnes
2566,North Macedonia,1995,573.0,tonnes
2567,North Macedonia,1996,556.0,tonnes
2568,North Macedonia,1997,507.0,tonnes
2569,North Macedonia,1998,529.0,tonnes
2570,North Macedonia,1999,412.5,tonnes
2571,North Macedonia,2000,296.0,tonnes
2572,North Macedonia,2001,175.0,tonnes
2573,North Macedonia,2002,240.0,tonnes
2574,North Macedonia,2003,210.0,tonnes
2575,North Macedonia,2004,262.0,tonnes
2576,North Macedonia,2005,149.0,tonnes
2577,North Macedonia,2006,327.0,tonnes
2578,North Macedonia,2007,119.0,tonnes
2579,North Macedonia,2008,85.0,tonnes
2580,North Macedonia,2009,98.0,tonnes
2581,North Macedonia,2010,98.0,tonnes
2582,North Macedonia,2011,98.0,tonnes
2583,North Macedonia,2012,98.0,tonnes
2584,North Macedonia,2013,98.0,tonnes
2585,Norway,1990,1183.0,tonnes
2586,Norway,1991,760.0,tonnes
2587,Norway,1992,767.9,tonnes
2588,Norway,1993,749.0,tonnes
2589,Norway,1994,848.0,tonnes
2590,Norway,1995,913.14,tonnes
2591,Norway,1996,698.25,tonnes
2592,Norway,1997,735.43,tonnes
2593,Norway,1998,934.02,tonnes
2594,Norway,1999,802.02,tonnes
2595,Norway,2000,348.24,tonnes
2596,Norway,2001,512.66,tonnes
2597,Norway,2002,799.19,tonnes
2598,Norway,2003,668.51,tonnes
2599,Norway,2004,827.45,tonnes
2600,Norway,2005,518.94,tonnes
2601,Norway,2006,696.34,tonnes
2602,Norway,2007,722.07,tonnes
2603,Norway,2008,800.9,tonnes
2604,Norway,2009,534.56,tonnes
2605,Norway,2010,698.98,tonnes
2606,Norway,2011,823.96,tonnes
2607,Norway,2012,813.93,tonnes
2608,Norway,2013,761.97,tonnes
2609,Oman,1990,27.74,tonnes
2610,Oman,1991,17.51,tonnes
2611,Oman,1992,112.31,tonnes
2612,Oman,1993,88.92,tonnes
2613,Oman,1994,65.53,tonnes
2614,Oman,1995,68.6,tonnes
2615,Oman,1996,71.67,tonnes
2616,Oman,1997,270.42,tonnes
2617,Oman,1998,283.88,tonnes
2618,Oman,1999,157.33,tonnes
2619,Oman,2000,30.78,tonnes
2620,Oman,2001,52.15,tonnes
2621,Oman,2002,73.52,tonnes
2622,Oman,2003,94.88,tonnes
2623,Oman,2004,116.25,tonnes
2624,Oman,2005,137.62,tonnes
2625,Oman,2006,158.98,tonnes
2626,Oman,2007,180.35,tonnes
2627,Oman,2008,201.72,tonnes
2628,Oman,2009,223.08,tonnes
2629,Oman,2010,244.45,tonnes
2630,Oman,2011,292.3,tonnes
2631,Oman,2012,339.04,tonnes
2632,Oman,2013,439.38,tonnes
2633,Pakistan,1990,5299.0,tonnes
2634,Pakistan,1991,5962.0,tonnes
2635,Pakistan,1992,5518.0,tonnes
2636,Pakistan,1993,4945.0,tonnes
2637,Pakistan,1994,6183.0,tonnes
2638,Pakistan,1995,7681.0,tonnes
2639,Pakistan,1996,11967.0,tonnes
2640,Pakistan,1997,16936.0,tonnes
2641,Pakistan,1998,18406.0,tonnes
2642,Pakistan,1999,20467.0,tonnes
2643,Pakistan,2000,27894.0,tonnes
2644,Pakistan,2001,11871.0,tonnes
2645,Pakistan,2002,10881.83,tonnes
2646,Pakistan,2003,9892.65,tonnes
2647,Pakistan,2004,8903.48,tonnes
2648,Pakistan,2005,7914.31,tonnes
2649,Pakistan,2006,6925.13,tonnes
2650,Pakistan,2007,5935.96,tonnes
2651,Pakistan,2008,4946.79,tonnes
2652,Pakistan,2009,3957.61,tonnes
2653,Pakistan,2010,2968.44,tonnes
2654,Pakistan,2011,1979.27,tonnes
2655,Pakistan,2012,990.09,tonnes
2656,Pakistan,2013,0.92,tonnes
2657,Palestine,1990,1263.43,tonnes
2658,Palestine,1991,1263.43,tonnes
2659,Palestine,1992,1263.43,tonnes
2660,Palestine,1993,1263.43,tonnes
2661,Palestine,1994,1263.43,tonnes
2662,Palestine,1995,1263.43,tonnes
2663,Palestine,1996,1263.43,tonnes
2664,Palestine,1997,1263.43,tonnes
2665,Palestine,1998,1263.43,tonnes
2666,Palestine,1999,1263.43,tonnes
2667,Palestine,2000,1263.43,tonnes
2668,Palestine,2001,1263.43,tonnes
2669,Palestine,2002,1263.43,tonnes
2670,Palestine,2003,1238.78,tonnes
2671,Palestine,2004,1237.54,tonnes
2672,Palestine,2005,1243.3,tonnes
2673,Palestine,2006,1290.78,tonnes
2674,Palestine,2007,1265.82,tonnes
2675,Palestine,2008,1348.14,tonnes
2676,Palestine,2009,1348.14,tonnes
2677,Palestine,2010,1348.14,tonnes
2678,Palestine,2011,1348.14,tonnes
2679,Palestine,2012,1348.14,tonnes
2680,Palestine,2013,1348.14,tonnes
2681,Panama,1990,3305.09,tonnes
2682,Panama,1991,3305.09,tonnes
2683,Panama,1992,3305.09,tonnes
2684,Panama,1993,3305.09,tonnes
2685,Panama,1994,3305.09,tonnes
2686,Panama,1995,3305.09,tonnes
2687,Panama,1996,3305.09,tonnes
2688,Panama,1997,3305.09,tonnes
2689,Panama,1998,1648.08,tonnes
2690,Panama,1999,1309.53,tonnes
2691,Panama,2000,970.97,tonnes
2692,Panama,2001,2786.15,tonnes
2693,Panama,2002,2138.79,tonnes
2694,Panama,2003,2445.72,tonnes
2695,Panama,2004,2587.99,tonnes
2696,Panama,2005,2674.77,tonnes
2697,Panama,2006,2630.67,tonnes
2698,Panama,2007,2237.75,tonnes
2699,Panama,2008,2141.4,tonnes
2700,Panama,2009,2045.04,tonnes
2701,Panama,2010,1948.68,tonnes
2702,Panama,2011,1852.32,tonnes
2703,Panama,2012,1371.35,tonnes
2704,Panama,2013,2477.29,tonnes
2705,Papua New Guinea,1990,121.0,tonnes
2706,Papua New Guinea,1991,121.0,tonnes
2707,Papua New Guinea,1992,121.0,tonnes
2708,Papua New Guinea,1993,172.0,tonnes
2709,Papua New Guinea,1994,176.0,tonnes
2710,Papua New Guinea,1995,105.0,tonnes
2711,Papua New Guinea,1996,105.0,tonnes
2712,Papua New Guinea,1997,105.0,tonnes
2713,Papua New Guinea,1998,105.0,tonnes
2714,Papua New Guinea,1999,105.0,tonnes
2715,Papua New Guinea,2000,105.0,tonnes
2716,Papua New Guinea,2001,105.0,tonnes
2717,Papua New Guinea,2002,105.0,tonnes
2718,Papua New Guinea,2003,105.0,tonnes
2719,Papua New Guinea,2004,105.0,tonnes
2720,Papua New Guinea,2005,105.0,tonnes
2721,Papua New Guinea,2006,105.0,tonnes
2722,Papua New Guinea,2007,105.0,tonnes
2723,Papua New Guinea,2008,105.0,tonnes
2724,Papua New Guinea,2009,105.0,tonnes
2725,Papua New Guinea,2010,105.0,tonnes
2726,Papua New Guinea,2011,105.0,tonnes
2727,Papua New Guinea,2012,105.0,tonnes
2728,Papua New Guinea,2013,105.0,tonnes
2729,Paraguay,1990,3380.0,tonnes
2730,Paraguay,1991,3380.0,tonnes
2731,Paraguay,1992,3380.0,tonnes
2732,Paraguay,1993,5806.8,tonnes
2733,Paraguay,1994,8233.6,tonnes
2734,Paraguay,1995,10660.4,tonnes
2735,Paraguay,1996,13087.2,tonnes
2736,Paraguay,1997,15514.0,tonnes
2737,Paraguay,1998,12196.0,tonnes
2738,Paraguay,1999,5064.93,tonnes
2739,Paraguay,2000,3507.87,tonnes
2740,Paraguay,2001,10583.8,tonnes
2741,Paraguay,2002,11753.73,tonnes
2742,Paraguay,2003,12923.66,tonnes
2743,Paraguay,2004,14093.58,tonnes
2744,Paraguay,2005,15263.51,tonnes
2745,Paraguay,2006,16433.44,tonnes
2746,Paraguay,2007,17603.37,tonnes
2747,Paraguay,2008,18773.3,tonnes
2748,Paraguay,2009,19943.22,tonnes
2749,Paraguay,2010,21113.15,tonnes
2750,Paraguay,2011,22283.08,tonnes
2751,Paraguay,2012,23453.01,tonnes
2752,Paraguay,2013,24667.05,tonnes
2753,Peru,1990,1278.8,tonnes
2754,Peru,1991,1278.8,tonnes
2755,Peru,1992,1278.8,tonnes
2756,Peru,1993,1278.8,tonnes
2757,Peru,1994,1278.8,tonnes
2758,Peru,1995,1278.8,tonnes
2759,Peru,1996,1543.45,tonnes
2760,Peru,1997,1793.6,tonnes
2761,Peru,1998,1855.76,tonnes
2762,Peru,1999,1752.69,tonnes
2763,Peru,2000,2200.44,tonnes
2764,Peru,2001,2959.55,tonnes
2765,Peru,2002,2851.02,tonnes
2766,Peru,2003,2805.71,tonnes
2767,Peru,2004,3084.91,tonnes
2768,Peru,2005,3533.63,tonnes
2769,Peru,2006,4193.59,tonnes
2770,Peru,2007,2883.17,tonnes
2771,Peru,2008,4937.67,tonnes
2772,Peru,2009,4656.01,tonnes
2773,Peru,2010,6170.44,tonnes
2774,Peru,2011,6030.69,tonnes
2775,Peru,2012,7288.63,tonnes
2776,Peru,2013,7091.56,tonnes
2777,Poland,1990,5422.0,tonnes
2778,Poland,1991,5422.0,tonnes
2779,Poland,1992,7363.0,tonnes
2780,Poland,1993,8825.0,tonnes
2781,Poland,1994,9330.0,tonnes
2782,Poland,1995,7136.0,tonnes
2783,Poland,1996,9824.0,tonnes
2784,Poland,1997,9839.71,tonnes
2785,Poland,1998,8981.43,tonnes
2786,Poland,1999,8692.14,tonnes
2787,Poland,2000,9017.86,tonnes
2788,Poland,2001,8968.57,tonnes
2789,Poland,2002,10415.29,tonnes
2790,Poland,2003,7184.0,tonnes
2791,Poland,2004,8726.0,tonnes
2792,Poland,2005,16039.0,tonnes
2793,Poland,2006,17101.0,tonnes
2794,Poland,2007,18721.0,tonnes
2795,Poland,2008,20611.02,tonnes
2796,Poland,2009,18493.03,tonnes
2797,Poland,2010,19449.02,tonnes
2798,Poland,2011,21779.27,tonnes
2799,Poland,2012,21885.99,tonnes
2800,Poland,2013,22204.46,tonnes
2801,Portugal,1990,9357.0,tonnes
2802,Portugal,1991,9357.0,tonnes
2803,Portugal,1992,6117.0,tonnes
2804,Portugal,1993,8985.0,tonnes
2805,Portugal,1994,9580.0,tonnes
2806,Portugal,1995,11815.0,tonnes
2807,Portugal,1996,12457.0,tonnes
2808,Portugal,1997,12825.5,tonnes
2809,Portugal,1998,14389.0,tonnes
2810,Portugal,1999,15411.0,tonnes
2811,Portugal,2000,15470.0,tonnes
2812,Portugal,2001,15503.0,tonnes
2813,Portugal,2002,17574.52,tonnes
2814,Portugal,2003,17128.03,tonnes
2815,Portugal,2004,17015.55,tonnes
2816,Portugal,2005,16402.07,tonnes
2817,Portugal,2006,15726.58,tonnes
2818,Portugal,2007,16682.39,tonnes
2819,Portugal,2008,17080.26,tonnes
2820,Portugal,2009,13984.91,tonnes
2821,Portugal,2010,13774.18,tonnes
2822,Portugal,2011,14024.98,tonnes
2823,Portugal,2012,12444.24,tonnes
2824,Portugal,2013,10126.8,tonnes
2825,Qatar,1990,3.0,tonnes
2826,Qatar,1991,3.0,tonnes
2827,Qatar,1992,3.0,tonnes
2828,Qatar,1993,3.0,tonnes
2829,Qatar,1994,3.0,tonnes
2830,Qatar,1995,4.0,tonnes
2831,Qatar,1996,6.0,tonnes
2832,Qatar,1997,21.5,tonnes
2833,Qatar,1998,37.0,tonnes
2834,Qatar,1999,52.5,tonnes
2835,Qatar,2000,68.0,tonnes
2836,Qatar,2001,68.0,tonnes
2837,Qatar,2002,68.0,tonnes
2838,Qatar,2003,68.0,tonnes
2839,Qatar,2004,68.0,tonnes
2840,Qatar,2005,68.0,tonnes
2841,Qatar,2006,68.0,tonnes
2842,Qatar,2007,68.0,tonnes
2843,Qatar,2008,68.0,tonnes
2844,Qatar,2009,68.0,tonnes
2845,Qatar,2010,68.0,tonnes
2846,Qatar,2011,68.0,tonnes
2847,Qatar,2012,68.0,tonnes
2848,Qatar,2013,68.0,tonnes
2849,Republic of Korea,1990,25082.0,tonnes
2850,Republic of Korea,1991,27476.0,tonnes
2851,Republic of Korea,1992,26718.0,tonnes
2852,Republic of Korea,1993,25999.0,tonnes
2853,Republic of Korea,1994,26184.0,tonnes
2854,Republic of Korea,1995,25845.0,tonnes
2855,Republic of Korea,1996,24620.0,tonnes
2856,Republic of Korea,1997,24819.0,tonnes
2857,Republic of Korea,1998,22103.0,tonnes
2858,Republic of Korea,1999,25837.0,tonnes
2859,Republic of Korea,2000,25684.0,tonnes
2860,Republic of Korea,2001,28218.0,tonnes
2861,Republic of Korea,2002,25844.0,tonnes
2862,Republic of Korea,2003,24610.0,tonnes
2863,Republic of Korea,2004,25323.0,tonnes
2864,Republic of Korea,2005,24506.0,tonnes
2865,Republic of Korea,2006,24076.0,tonnes
2866,Republic of Korea,2007,24262.0,tonnes
2867,Republic of Korea,2008,25368.0,tonnes
2868,Republic of Korea,2009,22790.0,tonnes
2869,Republic of Korea,2010,20431.0,tonnes
2870,Republic of Korea,2011,19131.0,tonnes
2871,Republic of Korea,2012,17438.0,tonnes
2872,Republic of Korea,2013,18708.0,tonnes
2873,Republic of Moldova,1992,2897.0,tonnes
2874,Republic of Moldova,1993,2501.0,tonnes
2875,Republic of Moldova,1994,2553.73,tonnes
2876,Republic of Moldova,1995,2606.45,tonnes
2877,Republic of Moldova,1996,2659.18,tonnes
2878,Republic of Moldova,1997,2711.91,tonnes
2879,Republic of Moldova,1998,2764.64,tonnes
2880,Republic of Moldova,1999,2817.36,tonnes
2881,Republic of Moldova,2000,2870.09,tonnes
2882,Republic of Moldova,2001,2877.1,tonnes
2883,Republic of Moldova,2002,2606.87,tonnes
2884,Republic of Moldova,2003,2715.73,tonnes
2885,Republic of Moldova,2004,2915.4,tonnes
2886,Republic of Moldova,2005,2394.93,tonnes
2887,Republic of Moldova,2006,2466.37,tonnes
2888,Republic of Moldova,2007,2556.03,tonnes
2889,Republic of Moldova,2008,2924.63,tonnes
2890,Republic of Moldova,2009,2308.27,tonnes
2891,Republic of Moldova,2010,2466.13,tonnes
2892,Republic of Moldova,2011,2453.95,tonnes
2893,Republic of Moldova,2012,2316.22,tonnes
2894,Republic of Moldova,2013,2409.25,tonnes
2895,Romania,1990,25255.0,tonnes
2896,Romania,1991,19898.0,tonnes
2897,Romania,1992,15134.0,tonnes
2898,Romania,1993,24252.0,tonnes
2899,Romania,1994,21811.0,tonnes
2900,Romania,1995,20113.0,tonnes
2901,Romania,1996,17425.0,tonnes
2902,Romania,1997,15349.0,tonnes
2903,Romania,1998,13979.0,tonnes
2904,Romania,1999,11280.0,tonnes
2905,Romania,2000,9427.4,tonnes
2906,Romania,2001,7871.1,tonnes
2907,Romania,2002,7875.7,tonnes
2908,Romania,2003,6928.1,tonnes
2909,Romania,2004,6778.2,tonnes
2910,Romania,2005,7565.7,tonnes
2911,Romania,2006,6733.2,tonnes
2912,Romania,2007,6314.0,tonnes
2913,Romania,2008,7193.7,tonnes
2914,Romania,2009,6548.7,tonnes
2915,Romania,2010,7249.2,tonnes
2916,Romania,2011,6582.9,tonnes
2917,Romania,2012,6418.7,tonnes
2918,Romania,2013,6947.9,tonnes
2919,Russian Federation,1992,25961.0,tonnes
2920,Russian Federation,1993,25961.0,tonnes
2921,Russian Federation,1994,25961.0,tonnes
2922,Russian Federation,1995,25961.0,tonnes
2923,Russian Federation,1996,25961.0,tonnes
2924,Russian Federation,1997,25961.0,tonnes
2925,Russian Federation,1998,25961.0,tonnes
2926,Russian Federation,1999,25961.0,tonnes
2927,Russian Federation,2000,25961.0,tonnes
2928,Russian Federation,2001,25961.0,tonnes
2929,Russian Federation,2002,25961.0,tonnes
2930,Russian Federation,2003,25961.0,tonnes
2931,Russian Federation,2004,25961.0,tonnes
2932,Russian Federation,2005,25961.0,tonnes
2933,Russian Federation,2006,25961.0,tonnes
2934,Russian Federation,2007,25961.0,tonnes
2935,Russian Federation,2008,25961.0,tonnes
2936,Russian Federation,2009,25961.0,tonnes
2937,Russian Federation,2010,25961.0,tonnes
2938,Russian Federation,2011,25961.0,tonnes
2939,Russian Federation,2012,25961.0,tonnes
2940,Russian Federation,2013,25961.0,tonnes
2941,Rwanda,1990,157.0,tonnes
2942,Rwanda,1991,107.0,tonnes
2943,Rwanda,1992,97.0,tonnes
2944,Rwanda,1993,127.4,tonnes
2945,Rwanda,1994,157.8,tonnes
2946,Rwanda,1995,188.2,tonnes
2947,Rwanda,1996,218.6,tonnes
2948,Rwanda,1997,249.0,tonnes
2949,Rwanda,1998,157.0,tonnes
2950,Rwanda,1999,152.0,tonnes
2951,Rwanda,2000,147.0,tonnes
2952,Rwanda,2001,72.09,tonnes
2953,Rwanda,2002,106.52,tonnes
2954,Rwanda,2003,140.95,tonnes
2955,Rwanda,2004,159.9,tonnes
2956,Rwanda,2005,223.37,tonnes
2957,Rwanda,2006,289.26,tonnes
2958,Rwanda,2007,398.74,tonnes
2959,Rwanda,2008,322.47,tonnes
2960,Rwanda,2009,1188.41,tonnes
2961,Rwanda,2010,954.75,tonnes
2962,Rwanda,2011,182.59,tonnes
2963,Rwanda,2012,926.6,tonnes
2964,Rwanda,2013,1841.5,tonnes
2965,Saint Kitts and Nevis,1990,10.88,tonnes
2966,Saint Kitts and Nevis,1991,10.88,tonnes
2967,Saint Kitts and Nevis,1992,10.88,tonnes
2968,Saint Kitts and Nevis,1993,10.88,tonnes
2969,Saint Kitts and Nevis,1994,10.88,tonnes
2970,Saint Kitts and Nevis,1995,10.88,tonnes
2971,Saint Kitts and Nevis,1996,10.88,tonnes
2972,Saint Kitts and Nevis,1997,10.88,tonnes
2973,Saint Kitts and Nevis,1998,10.88,tonnes
2974,Saint Kitts and Nevis,1999,10.88,tonnes
2975,Saint Kitts and Nevis,2000,10.88,tonnes
2976,Saint Kitts and Nevis,2001,10.28,tonnes
2977,Saint Kitts and Nevis,2002,11.32,tonnes
2978,Saint Kitts and Nevis,2003,11.92,tonnes
2979,Saint Kitts and Nevis,2004,12.52,tonnes
2980,Saint Kitts and Nevis,2005,12.62,tonnes
2981,Saint Kitts and Nevis,2006,12.57,tonnes
2982,Saint Kitts and Nevis,2007,12.57,tonnes
2983,Saint Kitts and Nevis,2008,14.96,tonnes
2984,Saint Kitts and Nevis,2009,15.08,tonnes
2985,Saint Kitts and Nevis,2010,14.61,tonnes
2986,Saint Kitts and Nevis,2011,14.78,tonnes
2987,Saint Kitts and Nevis,2012,1.99,tonnes
2988,Saint Kitts and Nevis,2013,0.94,tonnes
2989,Saint Lucia,1990,97.0,tonnes
2990,Saint Lucia,1991,97.0,tonnes
2991,Saint Lucia,1992,97.0,tonnes
2992,Saint Lucia,1993,97.0,tonnes
2993,Saint Lucia,1994,97.0,tonnes
2994,Saint Lucia,1995,97.0,tonnes
2995,Saint Lucia,1996,97.0,tonnes
2996,Saint Lucia,1997,97.0,tonnes
2997,Saint Lucia,1998,49.0,tonnes
2998,Saint Lucia,1999,196.0,tonnes
2999,Saint Lucia,2000,196.0,tonnes
3000,Saint Lucia,2001,196.0,tonnes
3001,Saint Lucia,2002,196.0,tonnes
3002,Saint Lucia,2003,196.0,tonnes
3003,Saint Lucia,2004,196.0,tonnes
3004,Saint Lucia,2005,196.0,tonnes
3005,Saint Lucia,2006,196.0,tonnes
3006,Saint Lucia,2007,196.0,tonnes
3007,Saint Lucia,2008,196.0,tonnes
3008,Saint Lucia,2009,196.0,tonnes
3009,Saint Lucia,2010,196.0,tonnes
3010,Saint Lucia,2011,196.0,tonnes
3011,Saint Lucia,2012,196.0,tonnes
3012,Saint Lucia,2013,196.0,tonnes
3013,Samoa,1990,48.07,tonnes
3014,Samoa,1991,48.07,tonnes
3015,Samoa,1992,36.0,tonnes
3016,Samoa,1993,23.53,tonnes
3017,Samoa,1994,48.27,tonnes
3018,Samoa,1995,44.18,tonnes
3019,Samoa,1996,23.66,tonnes
3020,Samoa,1997,29.78,tonnes
3021,Samoa,1998,12.05,tonnes
3022,Samoa,1999,10.02,tonnes
3023,Samoa,2000,6.77,tonnes
3024,Samoa,2001,12.43,tonnes
3025,Samoa,2002,18.08,tonnes
3026,Samoa,2003,23.74,tonnes
3027,Samoa,2004,29.4,tonnes
3028,Samoa,2005,35.06,tonnes
3029,Samoa,2006,40.71,tonnes
3030,Samoa,2007,46.37,tonnes
3031,Samoa,2008,52.03,tonnes
3032,Samoa,2009,57.69,tonnes
3033,Samoa,2010,63.34,tonnes
3034,Samoa,2011,69.0,tonnes
3035,Samoa,2012,74.66,tonnes
3036,Samoa,2013,80.32,tonnes
3037,Saudi Arabia,1990,994.0,tonnes
3038,Saudi Arabia,1991,994.0,tonnes
3039,Saudi Arabia,1992,994.0,tonnes
3040,Saudi Arabia,1993,994.0,tonnes
3041,Saudi Arabia,1994,994.0,tonnes
3042,Saudi Arabia,1995,994.0,tonnes
3043,Saudi Arabia,1996,994.0,tonnes
3044,Saudi Arabia,1997,2516.19,tonnes
3045,Saudi Arabia,1998,2686.24,tonnes
3046,Saudi Arabia,1999,2856.29,tonnes
3047,Saudi Arabia,2000,3026.34,tonnes
3048,Saudi Arabia,2001,3196.4,tonnes
3049,Saudi Arabia,2002,3366.45,tonnes
3050,Saudi Arabia,2003,3536.5,tonnes
3051,Saudi Arabia,2004,3706.55,tonnes
3052,Saudi Arabia,2005,3876.61,tonnes
3053,Saudi Arabia,2006,4046.66,tonnes
3054,Saudi Arabia,2007,4216.71,tonnes
3055,Saudi Arabia,2008,4372.61,tonnes
3056,Saudi Arabia,2009,4528.51,tonnes
3057,Saudi Arabia,2010,4684.4,tonnes
3058,Saudi Arabia,2011,4840.3,tonnes
3059,Saudi Arabia,2012,4996.2,tonnes
3060,Saudi Arabia,2013,5412.5,tonnes
3061,Senegal,1990,384.0,tonnes
3062,Senegal,1991,384.0,tonnes
3063,Senegal,1992,384.0,tonnes
3064,Senegal,1993,357.55,tonnes
3065,Senegal,1994,547.3,tonnes
3066,Senegal,1995,435.31,tonnes
3067,Senegal,1996,411.33,tonnes
3068,Senegal,1997,437.23,tonnes
3069,Senegal,1998,450.71,tonnes
3070,Senegal,1999,470.87,tonnes
3071,Senegal,2000,491.03,tonnes
3072,Senegal,2001,282.02,tonnes
3073,Senegal,2002,328.0,tonnes
3074,Senegal,2003,373.99,tonnes
3075,Senegal,2004,419.97,tonnes
3076,Senegal,2005,465.95,tonnes
3077,Senegal,2006,511.93,tonnes
3078,Senegal,2007,557.92,tonnes
3079,Senegal,2008,603.9,tonnes
3080,Senegal,2009,649.88,tonnes
3081,Senegal,2010,695.86,tonnes
3082,Senegal,2011,741.85,tonnes
3083,Senegal,2012,787.83,tonnes
3084,Senegal,2013,722.53,tonnes
3085,Serbia and Montenegro,1992,1230.37,tonnes
3086,Serbia and Montenegro,1993,1814.21,tonnes
3087,Serbia and Montenegro,1994,1699.42,tonnes
3088,Serbia and Montenegro,1995,1467.01,tonnes
3089,Serbia and Montenegro,1996,1441.12,tonnes
3090,Serbia and Montenegro,1997,1356.57,tonnes
3091,Serbia and Montenegro,1998,1404.18,tonnes
3092,Serbia and Montenegro,1999,1330.17,tonnes
3093,Serbia and Montenegro,2000,1248.34,tonnes
3094,Serbia and Montenegro,2001,1321.53,tonnes
3095,Serbia and Montenegro,2002,1160.73,tonnes
3096,Serbia and Montenegro,2003,1021.33,tonnes
3097,Serbia and Montenegro,2004,1041.89,tonnes
3098,Serbia and Montenegro,2005,1041.89,tonnes
3099,Seychelles,1990,10.29,tonnes
3100,Seychelles,1991,9.06,tonnes
3101,Seychelles,1992,14.15,tonnes
3102,Seychelles,1993,30.77,tonnes
3103,Seychelles,1994,32.85,tonnes
3104,Seychelles,1995,35.69,tonnes
3105,Seychelles,1996,34.73,tonnes
3106,Seychelles,1997,24.31,tonnes
3107,Seychelles,1998,18.75,tonnes
3108,Seychelles,1999,18.75,tonnes
3109,Seychelles,2000,18.75,tonnes
3110,Seychelles,2001,18.75,tonnes
3111,Seychelles,2002,18.75,tonnes
3112,Seychelles,2003,18.75,tonnes
3113,Seychelles,2004,18.75,tonnes
3114,Seychelles,2005,18.75,tonnes
3115,Seychelles,2006,18.75,tonnes
3116,Seychelles,2007,18.75,tonnes
3117,Seychelles,2008,18.75,tonnes
3118,Seychelles,2009,18.75,tonnes
3119,Seychelles,2010,18.75,tonnes
3120,Seychelles,2011,18.75,tonnes
3121,Seychelles,2012,18.75,tonnes
3122,Seychelles,2013,18.75,tonnes
3123,Slovakia,1993,3889.7,tonnes
3124,Slovakia,1994,4158.5,tonnes
3125,Slovakia,1995,6146.9,tonnes
3126,Slovakia,1996,3981.4,tonnes
3127,Slovakia,1997,3247.2,tonnes
3128,Slovakia,1998,3582.5,tonnes
3129,Slovakia,1999,2831.9,tonnes
3130,Slovakia,2000,1457.49,tonnes
3131,Slovakia,2001,1549.87,tonnes
3132,Slovakia,2002,1642.21,tonnes
3133,Slovakia,2003,1515.43,tonnes
3134,Slovakia,2004,1573.03,tonnes
3135,Slovakia,2005,1545.6,tonnes
3136,Slovakia,2006,1586.97,tonnes
3137,Slovakia,2007,1595.47,tonnes
3138,Slovakia,2008,1498.24,tonnes
3139,Slovakia,2009,1654.12,tonnes
3140,Slovakia,2010,1880.75,tonnes
3141,Slovakia,2011,1410.5,tonnes
3142,Slovakia,2012,1563.78,tonnes
3143,Slovakia,2013,1620.28,tonnes
3144,Slovenia,1992,1309.0,tonnes
3145,Slovenia,1993,1112.0,tonnes
3146,Slovenia,1994,944.0,tonnes
3147,Slovenia,1995,987.0,tonnes
3148,Slovenia,1996,953.0,tonnes
3149,Slovenia,1997,1245.0,tonnes
3150,Slovenia,1998,1091.0,tonnes
3151,Slovenia,1999,1133.0,tonnes
3152,Slovenia,2000,1468.0,tonnes
3153,Slovenia,2001,1387.0,tonnes
3154,Slovenia,2002,1181.64,tonnes
3155,Slovenia,2003,1377.08,tonnes
3156,Slovenia,2004,1572.6,tonnes
3157,Slovenia,2005,1397.04,tonnes
3158,Slovenia,2006,1292.68,tonnes
3159,Slovenia,2007,1165.47,tonnes
3160,Slovenia,2008,1226.92,tonnes
3161,Slovenia,2009,1170.18,tonnes
3162,Slovenia,2010,1140.22,tonnes
3163,Slovenia,2011,1126.3,tonnes
3164,Slovenia,2012,1019.01,tonnes
3165,Slovenia,2013,918.96,tonnes
3166,South Africa,1990,16582.0,tonnes
3167,South Africa,1991,16582.0,tonnes
3168,South Africa,1992,16582.0,tonnes
3169,South Africa,1993,16582.0,tonnes
3170,South Africa,1994,16582.0,tonnes
3171,South Africa,1995,18025.0,tonnes
3172,South Africa,1996,19508.0,tonnes
3173,South Africa,1997,21596.0,tonnes
3174,South Africa,1998,24304.0,tonnes
3175,South Africa,1999,26098.8,tonnes
3176,South Africa,2000,26857.0,tonnes
3177,South Africa,2001,26857.0,tonnes
3178,South Africa,2002,26857.0,tonnes
3179,South Africa,2003,26857.0,tonnes
3180,South Africa,2004,26857.0,tonnes
3181,South Africa,2005,26857.0,tonnes
3182,South Africa,2006,26857.0,tonnes
3183,South Africa,2007,26857.0,tonnes
3184,South Africa,2008,26857.0,tonnes
3185,South Africa,2009,26857.0,tonnes
3186,South Africa,2010,26857.0,tonnes
3187,South Africa,2011,26857.0,tonnes
3188,South Africa,2012,26857.0,tonnes
3189,South Africa,2013,26857.0,tonnes
3190,Spain,1990,39562.0,tonnes
3191,Spain,1991,39147.0,tonnes
3192,Spain,1992,31839.0,tonnes
3193,Spain,1993,29408.0,tonnes
3194,Spain,1994,31244.0,tonnes
3195,Spain,1995,27852.0,tonnes
3196,Spain,1996,33236.0,tonnes
3197,Spain,1997,34023.0,tonnes
3198,Spain,1998,35070.0,tonnes
3199,Spain,1999,33614.0,tonnes
3200,Spain,2000,34597.0,tonnes
